,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
2898,NOP,115,88.2,0.623,13.8,28.6,0.247,130.4,0,1,NYK,92,88.2,0.458,10.6,27.7,0.193,104.3,1,2024,2024-02-27,True
2899,NYK,92,88.2,0.458,10.6,27.7,0.193,104.3,1,0,NOP,115,88.2,0.623,13.8,28.6,0.247,130.4,0,2024,2024-02-27,False
2900,PHI,118,98.1,0.627,12.4,11.1,0.169,120.3,0,1,WAS,111,98.1,0.531,14.0,21.4,0.309,113.2,1,2023,2022-10-31,True
2901,WAS,111,98.1,0.531,14.0,21.4,0.309,113.2,1,0,PHI,118,98.1,0.627,12.4,11.1,0.169,120.3,0,2023,2022-10-31,False
2902,CHO,105,108.3,0.451,11.8,20.4,0.239,97.0,0,1,LAC,126,108.3,0.648,22.9,14.7,0.259,116.4,1,2023,2022-12-21,False
2903,LAC,126,108.3,0.648,22.9,14.7,0.259,116.4,1,0,CHO,105,108.3,0.451,11.8,20.4,0.239,97.0,0,2023,2022-12-21,True
2904,MEM,100,104.7,0.469,12.8,18.9,0.082,95.5,0,1,SAC,133,104.7,0.682,20.3,32.3,0.148,127.0,1,2023,2023-01-23,False
2905,SAC,133,104.7,0.682,20.3,32.3,0.148,127.0,1,0,MEM,100,104.7,0.469,12.8,18.9,0.082,95.5,0,2023,2023-01-23,True
2906,SAS,104,106.3,0.489,15.6,12.5,0.178,97.8,0,1,CHI,128,106.3,0.596,11.5,17.9,0.247,120.4,1,2023,2023-02-06,False
2907,CHI,128,106.3,0.596,11.5,17.9,0.247,120.4,1,0,SAS,104,106.3,0.489,15.6,12.5,0.178,97.8,0,2023,2023-02-06,True
2908,DET,115,97.1,0.545,10.6,28.9,0.202,118.5,0,1,HOU,121,97.1,0.524,10.5,34.1,0.41,124.7,1,2023,2023-03-31,False
2909,HOU,121,97.1,0.524,10.5,34.1,0.41,124.7,1,0,DET,115,97.1,0.545,10.6,28.9,0.202,118.5,0,2023,2023-03-31,True
2910,LAL,134,96.5,0.608,4.5,28.2,0.226,138.8,0,1,HOU,109,96.5,0.495,7.0,28.6,0.078,112.9,1,2023,2023-04-02,True
2911,HOU,109,96.5,0.495,7.0,28.6,0.078,112.9,1,0,LAL,134,96.5,0.608,4.5,28.2,0.226,138.8,0,2023,2023-04-02,False
2912,CLE,120,94.1,0.591,7.7,19.0,0.182,127.5,0,1,CHO,104,94.1,0.605,18.7,21.4,0.158,110.5,1,2023,2023-03-14,True
2913,CHO,104,94.1,0.605,18.7,21.4,0.158,110.5,1,0,CLE,120,94.1,0.591,7.7,19.0,0.182,127.5,0,2023,2023-03-14,False
2914,DET,116,109.3,0.483,9.5,6.3,0.337,106.2,0,1,PHI,147,109.3,0.669,15.0,30.3,0.315,134.5,1,2023,2023-01-10,False
2915,PHI,147,109.3,0.669,15.0,30.3,0.315,134.5,1,0,DET,116,109.3,0.483,9.5,6.3,0.337,106.2,0,2023,2023-01-10,True
2916,LAC,124,99.3,0.543,6.2,24.4,0.261,124.8,0,1,BRK,116,99.3,0.583,14.6,18.6,0.214,116.8,1,2023,2023-02-06,True
2917,BRK,116,99.3,0.583,14.6,18.6,0.214,116.8,1,0,LAC,124,99.3,0.543,6.2,24.4,0.261,124.8,0,2023,2023-02-06,False
2918,WAS,111,89.1,0.597,13.7,30.8,0.247,124.6,0,1,IND,121,89.1,0.612,10.5,33.3,0.2,135.8,1,2023,2022-12-09,False
2919,IND,121,89.1,0.612,10.5,33.3,0.2,135.8,1,0,WAS,111,89.1,0.597,13.7,30.8,0.247,124.6,0,2023,2022-12-09,True
2920,LAC,114,94.6,0.593,10.8,15.4,0.222,120.5,0,1,PHI,119,94.6,0.602,8.7,18.2,0.148,125.8,1,2023,2022-12-23,False
2921,PHI,119,94.6,0.602,8.7,18.2,0.148,125.8,1,0,LAC,114,94.6,0.593,10.8,15.4,0.222,120.5,0,2023,2022-12-23,True
2922,TOR,85,103.9,0.406,17.2,19.6,0.133,81.8,0,1,MIN,133,103.9,0.615,7.8,19.1,0.156,128.0,1,2024,2024-04-03,False
2923,MIN,133,103.9,0.615,7.8,19.1,0.156,128.0,1,0,TOR,85,103.9,0.406,17.2,19.6,0.133,81.8,0,2024,2024-04-03,True
2924,PHO,116,100.9,0.516,12.6,34.0,0.228,115.0,0,1,BRK,112,100.9,0.538,14.7,13.5,0.342,111.0,1,2023,2023-02-07,True
2925,BRK,112,100.9,0.538,14.7,13.5,0.342,111.0,1,0,PHO,116,100.9,0.516,12.6,34.0,0.228,115.0,0,2023,2023-02-07,False
2926,CHI,102,90.6,0.483,9.5,24.4,0.193,112.6,0,1,OKC,116,90.6,0.567,11.6,28.9,0.413,128.1,1,2024,2023-11-22,False
2927,OKC,116,90.6,0.567,11.6,28.9,0.413,128.1,1,0,CHI,102,90.6,0.483,9.5,24.4,0.193,112.6,0,2024,2023-11-22,True
2928,HOU,106,96.2,0.522,12.5,26.7,0.109,110.2,0,1,MIN,113,96.2,0.604,16.4,19.4,0.26,117.5,1,2024,2024-04-02,False
2929,MIN,113,96.2,0.604,16.4,19.4,0.26,117.5,1,0,HOU,106,96.2,0.522,12.5,26.7,0.109,110.2,0,2024,2024-04-02,True
2930,LAL,123,102.8,0.55,13.4,35.7,0.267,119.7,0,1,MIN,111,102.8,0.5,13.4,24.0,0.168,108.0,1,2023,2023-03-31,True
2931,MIN,111,102.8,0.5,13.4,24.0,0.168,108.0,1,0,LAL,123,102.8,0.55,13.4,35.7,0.267,119.7,0,2023,2023-03-31,False
2932,SAS,111,105.1,0.468,9.3,23.1,0.245,105.6,0,1,IND,152,105.1,0.684,11.8,27.3,0.232,144.6,1,2024,2023-11-06,False
2933,IND,152,105.1,0.684,11.8,27.3,0.232,144.6,1,0,SAS,111,105.1,0.468,9.3,23.1,0.245,105.6,0,2024,2023-11-06,True
2934,BOS,94,93.2,0.494,10.9,15.9,0.131,100.8,0,1,NYK,109,93.2,0.551,10.6,20.0,0.295,116.9,1,2023,2023-02-27,False
2935,NYK,109,93.2,0.551,10.6,20.0,0.295,116.9,1,0,BOS,94,93.2,0.494,10.9,15.9,0.131,100.8,0,2023,2023-02-27,True
2936,IND,111,99.2,0.488,17.3,38.1,0.345,112.0,0,1,DEN,134,99.2,0.699,14.5,34.3,0.217,135.1,1,2023,2023-01-20,False
2937,DEN,134,99.2,0.699,14.5,34.3,0.217,135.1,1,0,IND,111,99.2,0.488,17.3,38.1,0.345,112.0,0,2023,2023-01-20,True
2938,NYK,92,88.2,0.451,12.4,19.5,0.394,104.3,0,1,MIA,96,88.2,0.445,7.0,17.5,0.28,108.8,1,2023,2023-05-12,False
2939,MIA,96,88.2,0.445,7.0,17.5,0.28,108.8,1,0,NYK,92,88.2,0.451,12.4,19.5,0.394,104.3,0,2023,2023-05-12,True
2940,MIN,123,94.4,0.565,11.2,22.2,0.207,118.0,0,1,CHI,129,94.4,0.548,11.6,28.9,0.29,123.8,1,2024,2024-02-06,False
2941,CHI,129,94.4,0.548,11.6,28.9,0.29,123.8,1,0,MIN,123,94.4,0.565,11.2,22.2,0.207,118.0,0,2024,2024-02-06,True
2942,ATL,107,100.8,0.462,10.3,24.1,0.226,106.2,0,1,SAC,122,100.8,0.527,7.1,21.3,0.258,121.1,1,2024,2024-01-22,False
2943,SAC,122,100.8,0.527,7.1,21.3,0.258,121.1,1,0,ATL,107,100.8,0.462,10.3,24.1,0.226,106.2,0,2024,2024-01-22,True
2944,ATL,103,105.1,0.413,11.7,31.3,0.163,98.0,0,1,MEM,128,105.1,0.681,19.5,20.8,0.181,121.8,1,2023,2022-12-12,False
2945,MEM,128,105.1,0.681,19.5,20.8,0.181,121.8,1,0,ATL,103,105.1,0.413,11.7,31.3,0.163,98.0,0,2023,2022-12-12,True
2946,DAL,125,96.8,0.645,11.8,24.4,0.054,129.2,0,1,HOU,107,96.8,0.495,9.1,24.5,0.174,110.6,1,2024,2024-03-31,True
2947,HOU,107,96.8,0.495,9.1,24.5,0.174,110.6,1,0,DAL,125,96.8,0.645,11.8,24.4,0.054,129.2,0,2024,2024-03-31,False
2948,BOS,117,97.3,0.527,6.4,18.8,0.231,120.2,0,1,DET,108,97.3,0.506,12.5,25.0,0.202,111.0,1,2023,2022-11-12,True
2949,DET,108,97.3,0.506,12.5,25.0,0.202,111.0,1,0,BOS,117,97.3,0.527,6.4,18.8,0.231,120.2,0,2023,2022-11-12,False
2950,BOS,106,94.8,0.541,14.1,23.9,0.165,111.8,0,1,TOR,104,94.8,0.576,13.6,16.7,0.058,109.7,1,2023,2023-01-21,True
2951,TOR,104,94.8,0.576,13.6,16.7,0.058,109.7,1,0,BOS,106,94.8,0.541,14.1,23.9,0.165,111.8,0,2023,2023-01-21,False
2952,PHO,107,95.0,0.523,9.5,21.7,0.184,112.6,0,1,CHO,96,95.0,0.404,3.6,20.3,0.213,101.0,1,2024,2024-03-15,True
2953,CHO,96,95.0,0.404,3.6,20.3,0.213,101.0,1,0,PHO,107,95.0,0.523,9.5,21.7,0.184,112.6,0,2024,2024-03-15,False
2954,SAC,132,97.0,0.629,4.8,19.4,0.225,136.0,0,1,SAS,119,97.0,0.57,8.9,26.2,0.14,122.6,1,2023,2023-01-15,True
2955,SAS,119,97.0,0.57,8.9,26.2,0.14,122.6,1,0,SAC,132,97.0,0.629,4.8,19.4,0.225,136.0,0,2023,2023-01-15,False
2956,POR,82,101.9,0.431,20.0,20.8,0.08,80.5,0,1,MIA,142,101.9,0.701,7.4,15.4,0.141,139.4,1,2024,2024-03-29,False
2957,MIA,142,101.9,0.701,7.4,15.4,0.141,139.4,1,0,POR,82,101.9,0.431,20.0,20.8,0.08,80.5,0,2024,2024-03-29,True
2958,DAL,119,98.5,0.61,9.4,14.6,0.088,120.8,0,1,BRK,107,98.5,0.516,9.3,17.0,0.143,108.6,1,2024,2024-02-06,True
2959,BRK,107,98.5,0.516,9.3,17.0,0.143,108.6,1,0,DAL,119,98.5,0.61,9.4,14.6,0.088,120.8,0,2024,2024-02-06,False
2960,POR,107,98.8,0.511,8.9,21.6,0.129,108.3,0,1,MIN,105,98.8,0.551,16.8,18.4,0.228,106.3,1,2023,2023-04-02,True
2961,MIN,105,98.8,0.551,16.8,18.4,0.228,106.3,1,0,POR,107,98.8,0.511,8.9,21.6,0.129,108.3,0,2023,2023-04-02,False
2962,UTA,122,105.9,0.469,9.6,31.4,0.32,115.2,0,1,SAS,126,105.9,0.586,12.1,17.1,0.276,119.0,1,2023,2022-12-26,False
2963,SAS,126,105.9,0.586,12.1,17.1,0.276,119.0,1,0,UTA,122,105.9,0.469,9.6,31.4,0.32,115.2,0,2023,2022-12-26,True
2964,MIA,89,96.1,0.391,7.2,19.3,0.146,92.6,0,1,DEN,94,96.1,0.482,12.9,25.0,0.155,97.8,1,2023,2023-06-12,False
2965,DEN,94,96.1,0.482,12.9,25.0,0.155,97.8,1,0,MIA,89,96.1,0.391,7.2,19.3,0.146,92.6,0,2023,2023-06-12,True
2966,CHO,115,103.6,0.561,11.0,9.8,0.156,111.0,0,1,MIA,132,103.6,0.613,10.5,21.4,0.194,127.5,1,2023,2022-11-12,False
2967,MIA,132,103.6,0.613,10.5,21.4,0.194,127.5,1,0,CHO,115,103.6,0.561,11.0,9.8,0.156,111.0,0,2023,2022-11-12,True
2968,OKC,102,94.9,0.444,7.7,18.0,0.37,107.5,0,1,MIN,97,94.9,0.507,19.3,24.3,0.28,102.3,1,2024,2024-01-20,True
2969,MIN,97,94.9,0.507,19.3,24.3,0.28,102.3,1,0,OKC,102,94.9,0.444,7.7,18.0,0.37,107.5,0,2024,2024-01-20,False
2970,NYK,112,96.5,0.489,6.2,26.9,0.239,116.0,0,1,WAS,108,96.5,0.457,6.3,23.1,0.247,111.9,1,2023,2023-01-13,True
2971,WAS,108,96.5,0.457,6.3,23.1,0.247,111.9,1,0,NYK,112,96.5,0.489,6.2,26.9,0.239,116.0,0,2023,2023-01-13,False
2972,CHI,89,94.7,0.52,21.4,17.1,0.162,93.9,0,1,CLE,97,94.7,0.471,11.3,20.8,0.186,102.4,1,2023,2023-02-11,False
2973,CLE,97,94.7,0.471,11.3,20.8,0.186,102.4,1,0,CHI,89,94.7,0.52,21.4,17.1,0.162,93.9,0,2023,2023-02-11,True
2974,PHO,97,98.2,0.383,7.5,26.5,0.175,98.7,0,1,HOU,111,98.2,0.494,18.7,39.5,0.383,113.0,1,2023,2022-12-13,False
2975,HOU,111,98.2,0.494,18.7,39.5,0.383,113.0,1,0,PHO,97,98.2,0.383,7.5,26.5,0.175,98.7,0,2023,2022-12-13,True
2976,CLE,101,97.1,0.512,14.1,13.0,0.207,104.0,0,1,DEN,130,97.1,0.695,14.7,33.3,0.103,133.8,1,2024,2024-03-31,False
2977,DEN,130,97.1,0.695,14.7,33.3,0.103,133.8,1,0,CLE,101,97.1,0.512,14.1,13.0,0.207,104.0,0,2024,2024-03-31,True
2978,NYK,95,94.0,0.441,9.4,20.8,0.235,101.0,0,1,PHO,116,94.0,0.51,10.7,43.1,0.129,123.4,1,2023,2022-11-20,False
2979,PHO,116,94.0,0.51,10.7,43.1,0.129,123.4,1,0,NYK,95,94.0,0.441,9.4,20.8,0.235,101.0,0,2023,2022-11-20,True
2980,BRK,133,103.2,0.632,11.4,24.4,0.264,128.9,0,1,CHO,121,103.2,0.531,7.9,18.2,0.198,117.3,1,2024,2023-10-30,True
2981,CHO,121,103.2,0.531,7.9,18.2,0.198,117.3,1,0,BRK,133,103.2,0.632,11.4,24.4,0.264,128.9,0,2024,2023-10-30,False
2982,NOP,112,94.0,0.575,9.4,27.9,0.054,119.1,0,1,LAC,91,94.0,0.483,13.2,17.4,0.093,96.8,1,2023,2022-10-30,True
2983,LAC,91,94.0,0.483,13.2,17.4,0.093,96.8,1,0,NOP,112,94.0,0.575,9.4,27.9,0.054,119.1,0,2023,2022-10-30,False
2984,DEN,119,95.1,0.597,4.9,12.8,0.159,125.2,0,1,LAL,108,95.1,0.512,11.0,24.4,0.262,113.6,1,2023,2023-05-20,True
2985,LAL,108,95.1,0.512,11.0,24.4,0.262,113.6,1,0,DEN,119,95.1,0.597,4.9,12.8,0.159,125.2,0,2023,2023-05-20,False
2986,BOS,117,95.8,0.6,15.5,26.8,0.176,122.2,0,1,NOP,109,95.8,0.569,10.6,16.7,0.115,113.8,1,2023,2022-11-18,True
2987,NOP,109,95.8,0.569,10.6,16.7,0.115,113.8,1,0,BOS,117,95.8,0.6,15.5,26.8,0.176,122.2,0,2023,2022-11-18,False
2988,LAL,128,106.8,0.604,11.6,27.1,0.059,119.8,0,1,TOR,111,106.8,0.539,14.8,12.8,0.169,103.9,1,2024,2024-04-02,True
2989,TOR,111,106.8,0.539,14.8,12.8,0.169,103.9,1,0,LAL,128,106.8,0.604,11.6,27.1,0.059,119.8,0,2024,2024-04-02,False
2990,HOU,93,99.3,0.432,11.7,15.6,0.193,93.7,0,1,LAC,95,99.3,0.477,12.1,17.8,0.138,95.7,1,2023,2022-10-31,False
2991,LAC,95,99.3,0.477,12.1,17.8,0.138,95.7,1,0,HOU,93,99.3,0.432,11.7,15.6,0.193,93.7,0,2023,2022-10-31,True
2992,POR,96,86.6,0.532,16.0,28.2,0.167,110.8,0,1,CLE,114,86.6,0.635,16.0,34.4,0.27,131.6,1,2023,2022-11-23,False
2993,CLE,114,86.6,0.635,16.0,34.4,0.27,131.6,1,0,POR,96,86.6,0.532,16.0,28.2,0.167,110.8,0,2023,2022-11-23,True
2994,CLE,118,98.6,0.554,7.2,21.3,0.161,119.7,0,1,ATL,120,98.6,0.528,10.4,31.8,0.292,121.7,1,2023,2023-03-28,False
2995,ATL,120,98.6,0.528,10.4,31.8,0.292,121.7,1,0,CLE,118,98.6,0.554,7.2,21.3,0.161,119.7,0,2023,2023-03-28,True
2996,PHI,135,97.7,0.735,14.3,28.1,0.157,138.1,0,1,TOR,120,97.7,0.583,10.8,18.9,0.167,122.8,1,2024,2024-03-31,True
2997,TOR,120,97.7,0.583,10.8,18.9,0.167,122.8,1,0,PHI,135,97.7,0.735,14.3,28.1,0.157,138.1,0,2024,2024-03-31,False
2998,MIN,122,88.8,0.545,8.1,42.5,0.281,137.4,0,1,PHO,116,88.8,0.581,10.9,27.0,0.405,130.7,1,2024,2024-04-28,True
2999,PHO,116,88.8,0.581,10.9,27.0,0.405,130.7,1,0,MIN,122,88.8,0.545,8.1,42.5,0.281,137.4,0,2024,2024-04-28,False
3000,ATL,127,97.2,0.617,12.0,22.5,0.333,130.7,0,1,PHI,121,97.2,0.505,7.5,36.7,0.224,124.5,1,2024,2024-02-09,True
3001,PHI,121,97.2,0.505,7.5,36.7,0.224,124.5,1,0,ATL,127,97.2,0.617,12.0,22.5,0.333,130.7,0,2024,2024-02-09,False
3002,MEM,131,107.9,0.548,11.3,24.4,0.298,121.4,0,1,CHO,107,107.9,0.463,10.3,17.2,0.213,99.2,1,2023,2023-01-04,True
3003,CHO,107,107.9,0.463,10.3,17.2,0.213,99.2,1,0,MEM,131,107.9,0.548,11.3,24.4,0.298,121.4,0,2023,2023-01-04,False
3004,DET,115,105.7,0.596,13.4,14.6,0.101,108.8,0,1,IND,129,105.7,0.601,11.3,16.7,0.17,122.1,1,2024,2024-02-22,False
3005,IND,129,105.7,0.601,11.3,16.7,0.17,122.1,1,0,DET,115,105.7,0.596,13.4,14.6,0.101,108.8,0,2024,2024-02-22,True
3006,NYK,106,97.9,0.489,11.6,27.1,0.227,108.3,0,1,ORL,111,97.9,0.534,12.7,20.5,0.207,113.4,1,2023,2023-03-23,False
3007,ORL,111,97.9,0.534,12.7,20.5,0.207,113.4,1,0,NYK,106,97.9,0.489,11.6,27.1,0.227,108.3,0,2023,2023-03-23,True
3008,SAS,105,100.5,0.462,5.9,26.8,0.076,104.5,0,1,DEN,110,100.5,0.495,7.1,20.0,0.133,109.5,1,2024,2024-04-02,False
3009,DEN,110,100.5,0.495,7.1,20.0,0.133,109.5,1,0,SAS,105,100.5,0.462,5.9,26.8,0.076,104.5,0,2024,2024-04-02,True
3010,DEN,99,92.7,0.478,10.1,25.5,0.144,106.8,0,1,DAL,127,92.7,0.682,10.1,20.7,0.286,137.0,1,2023,2022-11-18,False
3011,DAL,127,92.7,0.682,10.1,20.7,0.286,137.0,1,0,DEN,99,92.7,0.478,10.1,25.5,0.144,106.8,0,2023,2022-11-18,True
3012,SAS,92,104.1,0.424,8.4,21.0,0.029,88.3,0,1,LAL,123,104.1,0.6,13.6,13.9,0.247,118.1,1,2023,2022-11-20,False
3013,LAL,123,104.1,0.6,13.6,13.9,0.247,118.1,1,0,SAS,92,104.1,0.424,8.4,21.0,0.029,88.3,0,2023,2022-11-20,True
3014,WAS,114,103.2,0.516,13.5,31.8,0.207,110.5,0,1,IND,107,103.2,0.479,12.4,23.5,0.144,103.7,1,2023,2022-10-19,True
3015,IND,107,103.2,0.479,12.4,23.5,0.144,103.7,1,0,WAS,114,103.2,0.516,13.5,31.8,0.207,110.5,0,2023,2022-10-19,False
3016,UTA,114,104.1,0.526,15.0,28.9,0.135,109.5,0,1,BOS,122,104.1,0.526,9.4,20.4,0.219,117.2,1,2023,2023-03-31,False
3017,BOS,122,104.1,0.526,9.4,20.4,0.219,117.2,1,0,UTA,114,104.1,0.526,15.0,28.9,0.135,109.5,0,2023,2023-03-31,True
3018,NOP,107,89.7,0.556,10.0,21.6,0.225,119.3,0,1,DEN,88,89.7,0.425,8.7,22.4,0.25,98.1,1,2023,2023-03-30,True
3019,DEN,88,89.7,0.425,8.7,22.4,0.25,98.1,1,0,NOP,107,89.7,0.556,10.0,21.6,0.225,119.3,0,2023,2023-03-30,False
3020,BOS,134,100.3,0.616,8.7,30.2,0.179,133.6,0,1,SAS,101,100.3,0.489,10.8,17.0,0.096,100.7,1,2024,2023-12-31,True
3021,SAS,101,100.3,0.489,10.8,17.0,0.096,100.7,1,0,BOS,134,100.3,0.616,8.7,30.2,0.179,133.6,0,2024,2023-12-31,False
3022,CHO,96,101.6,0.512,15.9,8.9,0.133,94.5,0,1,NOP,115,101.6,0.515,9.5,24.4,0.143,113.2,1,2023,2023-03-23,False
3023,NOP,115,101.6,0.515,9.5,24.4,0.143,113.2,1,0,CHO,96,101.6,0.512,15.9,8.9,0.133,94.5,0,2023,2023-03-23,True
3024,LAC,94,101.6,0.439,14.8,23.5,0.167,92.5,0,1,MEM,108,101.6,0.495,11.9,24.0,0.135,106.3,1,2023,2023-03-31,False
3025,MEM,108,101.6,0.495,11.9,24.0,0.135,106.3,1,0,LAC,94,101.6,0.439,14.8,23.5,0.167,92.5,0,2023,2023-03-31,True
3026,BOS,102,97.4,0.423,5.4,12.5,0.275,104.7,0,1,MIL,135,97.4,0.663,8.3,32.4,0.141,138.5,1,2024,2024-01-11,False
3027,MIL,135,97.4,0.663,8.3,32.4,0.141,138.5,1,0,BOS,102,97.4,0.423,5.4,12.5,0.275,104.7,0,2024,2024-01-11,True
3028,CLE,120,96.7,0.599,16.0,35.3,0.198,124.0,0,1,SAC,127,96.7,0.638,9.0,6.3,0.395,131.3,1,2023,2022-11-09,False
3029,SAC,127,96.7,0.638,9.0,6.3,0.395,131.3,1,0,CLE,120,96.7,0.599,16.0,35.3,0.198,124.0,0,2023,2022-11-09,True
3030,OKC,100,97.6,0.463,12.2,12.5,0.309,102.4,0,1,BOS,135,97.6,0.636,9.1,29.7,0.196,138.3,1,2024,2024-04-03,False
3031,BOS,135,97.6,0.636,9.1,29.7,0.196,138.3,1,0,OKC,100,97.6,0.463,12.2,12.5,0.309,102.4,0,2024,2024-04-03,True
3032,HOU,104,98.9,0.538,18.3,35.7,0.241,105.1,0,1,MIN,113,98.9,0.56,10.5,6.8,0.241,114.2,1,2023,2023-01-21,False
3033,MIN,113,98.9,0.56,10.5,6.8,0.241,114.2,1,0,HOU,104,98.9,0.538,18.3,35.7,0.241,105.1,0,2023,2023-01-21,True
3034,NOP,111,95.7,0.529,12.0,21.4,0.233,116.0,0,1,PHO,124,95.7,0.576,10.6,36.8,0.196,129.5,1,2023,2022-10-28,False
3035,PHO,124,95.7,0.576,10.6,36.8,0.196,129.5,1,0,NOP,111,95.7,0.529,12.0,21.4,0.233,116.0,0,2023,2022-10-28,True
3036,MEM,85,100.1,0.365,11.8,24.6,0.156,84.9,0,1,LAL,125,100.1,0.621,11.8,22.5,0.132,124.8,1,2023,2023-04-28,False
3037,LAL,125,100.1,0.621,11.8,22.5,0.132,124.8,1,0,MEM,85,100.1,0.365,11.8,24.6,0.156,84.9,0,2023,2023-04-28,True
3038,BOS,116,104.5,0.526,13.1,29.6,0.133,111.0,0,1,HOU,107,104.5,0.489,12.6,22.0,0.16,102.3,1,2024,2024-01-21,True
3039,HOU,107,104.5,0.489,12.6,22.0,0.16,102.3,1,0,BOS,116,104.5,0.526,13.1,29.6,0.133,111.0,0,2024,2024-01-21,False
3040,BOS,122,92.4,0.553,10.4,20.0,0.191,119.6,0,1,ATL,123,92.4,0.563,9.2,33.3,0.058,120.6,1,2024,2024-03-28,False
3041,ATL,123,92.4,0.563,9.2,33.3,0.058,120.6,1,0,BOS,122,92.4,0.553,10.4,20.0,0.191,119.6,0,2024,2024-03-28,True
3042,PHO,120,97.4,0.547,15.4,37.8,0.302,123.3,0,1,DET,106,97.4,0.54,14.7,25.6,0.138,108.9,1,2024,2023-11-05,True
3043,DET,106,97.4,0.54,14.7,25.6,0.138,108.9,1,0,PHO,120,97.4,0.547,15.4,37.8,0.302,123.3,0,2024,2023-11-05,False
3044,SAC,125,103.0,0.563,11.0,31.9,0.189,121.4,0,1,PHO,130,103.0,0.594,10.6,16.7,0.341,126.2,1,2024,2024-02-13,False
3045,PHO,130,103.0,0.594,10.6,16.7,0.341,126.2,1,0,SAC,125,103.0,0.563,11.0,31.9,0.189,121.4,0,2024,2024-02-13,True
3046,UTA,126,99.0,0.519,12.9,32.7,0.162,115.2,0,1,HOU,127,99.0,0.483,5.2,34.8,0.12,116.1,1,2024,2024-01-20,False
3047,HOU,127,99.0,0.483,5.2,34.8,0.12,116.1,1,0,UTA,126,99.0,0.519,12.9,32.7,0.162,115.2,0,2024,2024-01-20,True
3048,BOS,142,94.0,0.606,12.0,42.6,0.222,136.8,0,1,IND,138,94.0,0.638,11.9,24.4,0.191,132.9,1,2023,2023-02-23,True
3049,IND,138,94.0,0.638,11.9,24.4,0.191,132.9,1,0,BOS,142,94.0,0.606,12.0,42.6,0.222,136.8,0,2023,2023-02-23,False
3050,GSW,127,98.6,0.622,11.7,32.4,0.167,128.8,0,1,DAL,125,98.6,0.59,9.0,19.5,0.225,126.8,1,2023,2023-03-22,True
3051,DAL,125,98.6,0.59,9.0,19.5,0.225,126.8,1,0,GSW,127,98.6,0.622,11.7,32.4,0.167,128.8,0,2023,2023-03-22,False
3052,CHO,114,87.7,0.595,5.2,17.5,0.167,129.9,0,1,PHI,121,87.7,0.578,6.5,37.5,0.104,137.9,1,2024,2024-03-01,False
3053,PHI,121,87.7,0.578,6.5,37.5,0.104,137.9,1,0,CHO,114,87.7,0.595,5.2,17.5,0.167,129.9,0,2024,2024-03-01,True
3054,OKC,128,99.1,0.615,11.0,19.4,0.241,129.1,0,1,GSW,109,99.1,0.48,13.1,36.4,0.153,109.9,1,2024,2023-11-16,True
3055,GSW,109,99.1,0.48,13.1,36.4,0.153,109.9,1,0,OKC,128,99.1,0.615,11.0,19.4,0.241,129.1,0,2024,2023-11-16,False
3056,SAC,109,95.5,0.523,6.8,14.0,0.207,114.1,0,1,ORL,107,95.5,0.534,11.9,25.0,0.148,112.1,1,2024,2024-03-23,True
3057,ORL,107,95.5,0.534,11.9,25.0,0.148,112.1,1,0,SAC,109,95.5,0.523,6.8,14.0,0.207,114.1,0,2024,2024-03-23,False
3058,DET,111,104.0,0.454,8.0,29.8,0.12,106.7,0,1,LAL,125,104.0,0.595,13.4,17.5,0.298,120.2,1,2024,2024-02-13,False
3059,LAL,125,104.0,0.595,13.4,17.5,0.298,120.2,1,0,DET,111,104.0,0.454,8.0,29.8,0.12,106.7,0,2024,2024-02-13,True
3060,HOU,122,94.7,0.609,12.6,32.6,0.184,128.8,0,1,SAS,110,94.7,0.529,12.9,29.5,0.221,116.2,1,2023,2023-03-04,True
3061,SAS,110,94.7,0.529,12.9,29.5,0.221,116.2,1,0,HOU,122,94.7,0.609,12.6,32.6,0.184,128.8,0,2023,2023-03-04,False
3062,GSW,110,98.4,0.443,11.8,42.3,0.162,111.7,0,1,DEN,112,98.4,0.485,9.2,32.7,0.15,113.8,1,2023,2023-04-02,False
3063,DEN,112,98.4,0.485,9.2,32.7,0.15,113.8,1,0,GSW,110,98.4,0.443,11.8,42.3,0.162,111.7,0,2023,2023-04-02,True
3064,LAL,127,104.5,0.515,9.6,16.3,0.265,110.1,0,1,SAC,132,104.5,0.553,8.0,11.8,0.163,114.5,1,2024,2023-10-29,False
3065,SAC,132,104.5,0.553,8.0,11.8,0.163,114.5,1,0,LAL,127,104.5,0.515,9.6,16.3,0.265,110.1,0,2024,2023-10-29,True
3066,CLE,93,87.0,0.506,12.3,18.9,0.195,106.9,0,1,NYK,102,87.0,0.5,9.4,39.5,0.214,117.2,1,2023,2023-04-23,False
3067,NYK,102,87.0,0.5,9.4,39.5,0.214,117.2,1,0,CLE,93,87.0,0.506,12.3,18.9,0.195,106.9,0,2023,2023-04-23,True
3068,DEN,119,93.9,0.573,8.3,35.1,0.191,126.7,0,1,DET,100,93.9,0.529,15.5,27.7,0.118,106.5,1,2023,2023-03-16,True
