,team,total,Pace,eFG%,TOV%,ORB%,FT/FGA,ORtg,Home,index_opp,team_opp,total_opp,Pace_opp,eFG%_opp,TOV%_opp,ORB%_opp,FT/FGA_opp,ORtg_opp,Home_opp,season,date,won
62,ATL,130,112.9,0.552,12.9,19.6,0.237,115.1,0,1,NOP,120,112.9,0.542,19.3,20.0,0.361,106.2,1,2019,2019-03-26,True
63,NOP,120,112.9,0.542,19.3,20.0,0.361,106.2,1,0,ATL,130,112.9,0.552,12.9,19.6,0.237,115.1,0,2019,2019-03-26,False
64,DET,104,96.5,0.554,14.9,22.2,0.131,107.8,0,1,PHI,118,96.5,0.542,9.3,20.9,0.321,122.3,1,2021,2021-05-08,False
65,PHI,118,96.5,0.542,9.3,20.9,0.321,122.3,1,0,DET,104,96.5,0.554,14.9,22.2,0.131,107.8,0,2021,2021-05-08,True
66,IND,125,101.1,0.573,8.2,18.4,0.258,123.7,0,1,ATL,113,101.1,0.528,9.9,16.3,0.2,111.8,1,2021,2021-02-13,True
67,ATL,113,101.1,0.528,9.9,16.3,0.2,111.8,1,0,IND,125,101.1,0.573,8.2,18.4,0.258,123.7,0,2021,2021-02-13,False
68,DEN,106,88.2,0.528,10.9,23.8,0.122,108.8,0,1,MIN,112,88.2,0.522,7.4,17.8,0.213,115.0,1,2018,2018-04-11,False
69,MIN,112,88.2,0.522,7.4,17.8,0.213,115.0,1,0,DEN,106,88.2,0.528,10.9,23.8,0.122,108.8,0,2018,2018-04-11,True
70,POR,112,97.2,0.571,11.2,21.1,0.176,115.3,0,1,DAL,120,97.2,0.551,11.4,28.9,0.247,123.5,1,2020,2020-01-17,False
71,DAL,120,97.2,0.551,11.4,28.9,0.247,123.5,1,0,POR,112,97.2,0.571,11.2,21.1,0.176,115.3,0,2020,2020-01-17,True
72,CLE,125,95.9,0.593,5.8,18.9,0.267,130.4,0,1,SAS,101,95.9,0.452,9.3,16.7,0.313,105.4,1,2021,2021-04-05,True
73,SAS,101,95.9,0.452,9.3,16.7,0.313,105.4,1,0,CLE,125,95.9,0.593,5.8,18.9,0.267,130.4,0,2021,2021-04-05,False
74,LAL,110,98.4,0.533,14.1,29.3,0.156,111.8,0,1,DAL,115,98.4,0.543,10.9,21.4,0.317,116.8,1,2021,2021-04-22,False
75,DAL,115,98.4,0.543,10.9,21.4,0.317,116.8,1,0,LAL,110,98.4,0.533,14.1,29.3,0.156,111.8,0,2021,2021-04-22,True
76,DET,95,96.4,0.506,17.9,30.0,0.106,98.5,0,1,GSW,109,96.4,0.538,14.2,31.0,0.121,113.0,1,2016,2015-11-09,False
77,GSW,109,96.4,0.538,14.2,31.0,0.121,113.0,1,0,DET,95,96.4,0.506,17.9,30.0,0.106,98.5,0,2016,2015-11-09,True
78,MEM,96,87.0,0.526,8.5,17.5,0.195,110.4,0,1,POR,115,87.0,0.592,7.7,32.6,0.138,132.2,1,2016,2015-11-05,False
79,POR,115,87.0,0.592,7.7,32.6,0.138,132.2,1,0,MEM,96,87.0,0.526,8.5,17.5,0.195,110.4,0,2016,2015-11-05,True
80,MIN,108,95.1,0.467,8.0,27.3,0.253,113.5,0,1,DAL,110,95.1,0.566,10.7,16.7,0.193,115.6,1,2022,2022-03-21,False
81,DAL,110,95.1,0.566,10.7,16.7,0.193,115.6,1,0,MIN,108,95.1,0.467,8.0,27.3,0.253,113.5,0,2022,2022-03-21,True
82,UTA,110,104.1,0.494,14.9,29.4,0.233,105.7,0,1,TOR,130,104.1,0.628,12.4,16.3,0.189,124.9,1,2020,2019-12-01,False
83,TOR,130,104.1,0.628,12.4,16.3,0.189,124.9,1,0,UTA,110,104.1,0.494,14.9,29.4,0.233,105.7,0,2020,2019-12-01,True
84,SAS,103,95.5,0.478,5.6,15.1,0.176,107.9,0,1,NOP,113,95.5,0.593,12.5,23.5,0.21,118.3,1,2022,2022-04-13,False
85,NOP,113,95.5,0.593,12.5,23.5,0.21,118.3,1,0,SAS,103,95.5,0.478,5.6,15.1,0.176,107.9,0,2022,2022-04-13,True
86,MEM,118,99.3,0.509,5.9,28.8,0.094,118.9,0,1,MIN,107,99.3,0.483,10.7,25.6,0.222,107.8,1,2021,2021-01-13,True
87,MIN,107,99.3,0.483,10.7,25.6,0.222,107.8,1,0,MEM,118,99.3,0.509,5.9,28.8,0.094,118.9,0,2021,2021-01-13,False
88,PHO,114,106.7,0.605,15.4,5.9,0.116,106.8,0,1,MEM,122,106.7,0.485,8.8,30.2,0.225,114.3,1,2022,2022-04-01,False
89,MEM,122,106.7,0.485,8.8,30.2,0.225,114.3,1,0,PHO,114,106.7,0.605,15.4,5.9,0.116,106.8,0,2022,2022-04-01,True
90,CHI,105,97.1,0.473,13.7,34.8,0.196,108.1,0,1,OKC,96,97.1,0.417,10.9,32.7,0.167,98.9,1,2016,2015-12-25,True
91,OKC,96,97.1,0.417,10.9,32.7,0.167,98.9,1,0,CHI,105,97.1,0.473,13.7,34.8,0.196,108.1,0,2016,2015-12-25,False
92,DEN,108,98.6,0.534,6.7,7.1,0.159,109.5,0,1,UTA,118,98.6,0.59,13.9,24.3,0.333,119.7,1,2019,2019-04-09,False
93,UTA,118,98.6,0.59,13.9,24.3,0.333,119.7,1,0,DEN,108,98.6,0.534,6.7,7.1,0.159,109.5,0,2019,2019-04-09,True
94,OKC,105,102.9,0.536,20.4,34.1,0.179,102.0,0,1,HOU,110,102.9,0.511,10.5,14.6,0.213,106.9,1,2016,2015-11-02,False
95,HOU,110,102.9,0.511,10.5,14.6,0.213,106.9,1,0,OKC,105,102.9,0.536,20.4,34.1,0.179,102.0,0,2016,2015-11-02,True
96,IND,86,95.1,0.392,8.1,22.6,0.103,90.4,0,1,LAL,99,95.1,0.606,14.0,15.8,0.025,104.1,1,2018,2018-01-19,False
97,LAL,99,95.1,0.606,14.0,15.8,0.025,104.1,1,0,IND,86,95.1,0.392,8.1,22.6,0.103,90.4,0,2018,2018-01-19,True
98,DEN,87,97.0,0.411,14.1,26.9,0.144,89.7,0,1,LAC,81,97.0,0.429,15.7,17.3,0.094,83.5,1,2016,2016-02-24,True
99,LAC,81,97.0,0.429,15.7,17.3,0.094,83.5,1,0,DEN,87,97.0,0.411,14.1,26.9,0.144,89.7,0,2016,2016-02-24,False
100,MIN,136,102.6,0.61,9.7,22.7,0.36,132.5,0,1,DEN,130,102.6,0.605,15.4,26.3,0.302,126.7,1,2022,2022-04-01,True
101,DEN,130,102.6,0.605,15.4,26.3,0.302,126.7,1,0,MIN,136,102.6,0.61,9.7,22.7,0.36,132.5,0,2022,2022-04-01,False
102,MIA,109,94.8,0.475,9.2,21.8,0.14,104.2,0,1,TOR,117,94.8,0.54,10.0,8.5,0.264,111.8,1,2019,2019-04-07,False
103,TOR,117,94.8,0.54,10.0,8.5,0.264,111.8,1,0,MIA,109,94.8,0.475,9.2,21.8,0.14,104.2,0,2019,2019-04-07,True
104,PHO,108,90.6,0.623,15.2,20.0,0.156,119.2,0,1,DET,116,90.6,0.547,5.6,31.8,0.126,128.0,1,2020,2020-02-05,False
105,DET,116,90.6,0.547,5.6,31.8,0.126,128.0,1,0,PHO,108,90.6,0.623,15.2,20.0,0.156,119.2,0,2020,2020-02-05,True
106,SAC,105,106.9,0.5,13.0,11.3,0.167,98.2,0,1,MIN,132,106.9,0.552,9.2,25.6,0.271,123.5,1,2019,2018-12-17,False
107,MIN,132,106.9,0.552,9.2,25.6,0.271,123.5,1,0,SAC,105,106.9,0.5,13.0,11.3,0.167,98.2,0,2019,2018-12-17,True
108,MIN,135,104.2,0.637,9.7,17.9,0.147,129.6,0,1,NOP,105,104.2,0.46,14.0,38.0,0.13,100.8,1,2021,2021-03-11,True
109,NOP,105,104.2,0.46,14.0,38.0,0.13,100.8,1,0,MIN,135,104.2,0.637,9.7,17.9,0.147,129.6,0,2021,2021-03-11,False
110,MIN,109,98.2,0.524,13.6,23.9,0.28,111.0,0,1,POR,107,98.2,0.479,12.0,28.3,0.181,109.0,1,2022,2022-01-25,True
111,POR,107,98.2,0.479,12.0,28.3,0.181,109.0,1,0,MIN,109,98.2,0.524,13.6,23.9,0.28,111.0,0,2022,2022-01-25,False
112,GSW,99,105.2,0.432,12.4,19.7,0.179,94.1,0,1,MIL,118,105.2,0.616,14.6,11.9,0.14,112.2,1,2022,2022-01-13,False
113,MIL,118,105.2,0.616,14.6,11.9,0.14,112.2,1,0,GSW,99,105.2,0.432,12.4,19.7,0.179,94.1,0,2022,2022-01-13,True
114,NYK,91,98.8,0.436,15.2,22.2,0.186,92.1,0,1,CHO,109,98.8,0.54,16.7,30.8,0.159,110.3,1,2018,2017-12-18,False
115,CHO,109,98.8,0.54,16.7,30.8,0.159,110.3,1,0,NYK,91,98.8,0.436,15.2,22.2,0.186,92.1,0,2018,2017-12-18,True
116,OKC,115,97.7,0.519,8.4,16.7,0.383,117.7,0,1,MIA,93,97.7,0.489,13.9,18.2,0.092,95.2,1,2018,2018-04-09,True
117,MIA,93,97.7,0.489,13.9,18.2,0.092,95.2,1,0,OKC,115,97.7,0.519,8.4,16.7,0.383,117.7,0,2018,2018-04-09,False
118,GSW,95,98.5,0.415,10.3,25.9,0.181,96.5,0,1,DET,113,98.5,0.505,7.6,34.0,0.109,114.8,1,2016,2016-01-16,False
119,DET,113,98.5,0.505,7.6,34.0,0.109,114.8,1,0,GSW,95,98.5,0.415,10.3,25.9,0.181,96.5,0,2016,2016-01-16,True
120,BRK,121,98.8,0.535,11.4,31.0,0.337,122.4,0,1,NYK,110,98.8,0.483,6.6,11.6,0.284,111.3,1,2017,2017-03-16,True
121,NYK,110,98.8,0.483,6.6,11.6,0.284,111.3,1,0,BRK,121,98.8,0.535,11.4,31.0,0.337,122.4,0,2017,2017-03-16,False
122,OKC,118,97.2,0.536,4.6,20.5,0.133,121.4,0,1,WAS,122,97.2,0.603,7.6,17.9,0.195,125.5,1,2022,2022-01-11,False
123,WAS,122,97.2,0.603,7.6,17.9,0.195,125.5,1,0,OKC,118,97.2,0.536,4.6,20.5,0.133,121.4,0,2022,2022-01-11,True
124,BRK,83,97.7,0.404,6.7,12.5,0.074,85.0,0,1,MIL,86,97.7,0.411,9.2,14.0,0.133,88.0,1,2021,2021-06-10,False
125,MIL,86,97.7,0.411,9.2,14.0,0.133,88.0,1,0,BRK,83,97.7,0.404,6.7,12.5,0.074,85.0,0,2021,2021-06-10,True
126,TOR,122,100.0,0.598,6.6,11.6,0.13,122.0,0,1,CHI,98,100.0,0.451,5.7,8.2,0.176,98.0,1,2018,2018-02-14,True
127,CHI,98,100.0,0.451,5.7,8.2,0.176,98.0,1,0,TOR,122,100.0,0.598,6.6,11.6,0.13,122.0,0,2018,2018-02-14,False
128,IND,111,95.7,0.563,10.4,22.2,0.136,116.0,0,1,CLE,102,95.7,0.425,8.6,28.8,0.247,106.6,1,2021,2021-05-10,True
129,CLE,102,95.7,0.425,8.6,28.8,0.247,106.6,1,0,IND,111,95.7,0.563,10.4,22.2,0.136,116.0,0,2021,2021-05-10,False
130,BRK,106,95.9,0.454,8.5,31.6,0.173,110.5,0,1,GSW,110,95.9,0.48,8.6,32.0,0.163,114.7,1,2022,2022-01-29,False
131,GSW,110,95.9,0.48,8.6,32.0,0.163,114.7,1,0,BRK,106,95.9,0.454,8.5,31.6,0.173,110.5,0,2022,2022-01-29,True
132,MIL,94,93.8,0.489,12.0,24.4,0.079,100.2,0,1,SAS,87,93.8,0.481,17.5,20.0,0.125,92.7,1,2018,2017-11-10,True
133,SAS,87,93.8,0.481,17.5,20.0,0.125,92.7,1,0,MIL,94,93.8,0.489,12.0,24.4,0.079,100.2,0,2018,2017-11-10,False
134,LAC,112,86.9,0.598,9.0,25.6,0.092,128.9,0,1,BOS,117,86.9,0.581,7.7,35.9,0.198,134.6,1,2021,2021-03-02,False
135,BOS,117,86.9,0.581,7.7,35.9,0.198,134.6,1,0,LAC,112,86.9,0.598,9.0,25.6,0.092,128.9,0,2021,2021-03-02,True
136,DAL,107,96.5,0.53,11.4,17.4,0.229,110.8,0,1,CHI,117,96.5,0.59,10.4,18.6,0.135,121.2,1,2022,2021-11-10,False
137,CHI,117,96.5,0.59,10.4,18.6,0.135,121.2,1,0,DAL,107,96.5,0.53,11.4,17.4,0.229,110.8,0,2022,2021-11-10,True
138,DET,96,95.0,0.453,12.7,28.6,0.105,91.5,0,1,HOU,100,95.0,0.414,9.7,19.4,0.182,95.4,1,2018,2018-03-22,False
139,HOU,100,95.0,0.414,9.7,19.4,0.182,95.4,1,0,DET,96,95.0,0.453,12.7,28.6,0.105,91.5,0,2018,2018-03-22,True
140,IND,123,96.4,0.623,14.9,21.6,0.272,127.6,0,1,BOS,128,96.4,0.614,13.6,33.3,0.313,132.8,1,2022,2022-04-01,False
141,BOS,128,96.4,0.614,13.6,33.3,0.313,132.8,1,0,IND,123,96.4,0.623,14.9,21.6,0.272,127.6,0,2022,2022-04-01,True
142,CHI,94,96.6,0.5,12.4,12.2,0.093,97.3,0,1,SAS,133,96.6,0.706,12.4,25.8,0.153,137.7,1,2018,2017-11-11,False
143,SAS,133,96.6,0.706,12.4,25.8,0.153,137.7,1,0,CHI,94,96.6,0.5,12.4,12.2,0.093,97.3,0,2018,2017-11-11,True
144,ORL,106,97.9,0.522,10.9,20.0,0.097,108.2,0,1,PHI,114,97.9,0.534,10.1,22.7,0.213,116.4,1,2019,2019-03-05,False
145,PHI,114,97.9,0.534,10.1,22.7,0.213,116.4,1,0,ORL,106,97.9,0.522,10.9,20.0,0.097,108.2,0,2019,2019-03-05,True
146,CLE,104,96.2,0.611,19.1,26.3,0.062,108.1,0,1,SAC,117,96.2,0.567,5.6,16.7,0.072,121.6,1,2019,2019-04-04,False
147,SAC,117,96.2,0.567,5.6,16.7,0.072,121.6,1,0,CLE,104,96.2,0.611,19.1,26.3,0.062,108.1,0,2019,2019-04-04,True
148,MIL,116,97.3,0.615,14.1,19.4,0.103,119.3,0,1,GSW,107,97.3,0.613,18.1,6.5,0.2,110.0,1,2018,2018-03-29,True
149,GSW,107,97.3,0.613,18.1,6.5,0.2,110.0,1,0,MIL,116,97.3,0.615,14.1,19.4,0.103,119.3,0,2018,2018-03-29,False
150,MIL,107,99.4,0.511,12.4,24.4,0.193,107.6,0,1,PHO,131,99.4,0.617,7.2,24.3,0.222,131.7,1,2022,2022-02-10,False
151,PHO,131,99.4,0.617,7.2,24.3,0.222,131.7,1,0,MIL,107,99.4,0.511,12.4,24.4,0.193,107.6,0,2022,2022-02-10,True
152,SAC,124,104.6,0.549,8.7,14.9,0.25,118.6,0,1,POR,121,104.6,0.548,10.5,20.0,0.204,115.7,1,2022,2021-10-20,True
153,POR,121,104.6,0.548,10.5,20.0,0.204,115.7,1,0,SAC,124,104.6,0.549,8.7,14.9,0.25,118.6,0,2022,2021-10-20,False
154,POR,117,98.7,0.636,12.8,3.0,0.173,118.5,0,1,PHO,118,98.7,0.54,10.0,23.8,0.261,119.5,1,2021,2021-05-13,False
155,PHO,118,98.7,0.54,10.0,23.8,0.261,119.5,1,0,POR,117,98.7,0.636,12.8,3.0,0.173,118.5,0,2021,2021-05-13,True
156,UTA,115,91.0,0.618,15.6,32.3,0.276,126.3,0,1,HOU,108,91.0,0.494,7.6,22.2,0.38,118.6,1,2017,2017-03-08,True
157,HOU,108,91.0,0.494,7.6,22.2,0.38,118.6,1,0,UTA,115,91.0,0.618,15.6,32.3,0.276,126.3,0,2017,2017-03-08,False
158,PHO,112,100.2,0.5,16.0,38.6,0.302,111.7,0,1,CHI,104,100.2,0.518,21.3,26.8,0.217,103.8,1,2020,2020-02-22,True
159,CHI,104,100.2,0.518,21.3,26.8,0.217,103.8,1,0,PHO,112,100.2,0.5,16.0,38.6,0.302,111.7,0,2020,2020-02-22,False
160,GSW,98,104.7,0.424,14.5,21.3,0.291,93.6,0,1,SAC,111,104.7,0.574,19.4,15.0,0.222,106.0,1,2020,2020-01-06,False
161,SAC,111,104.7,0.574,19.4,15.0,0.222,106.0,1,0,GSW,98,104.7,0.424,14.5,21.3,0.291,93.6,0,2020,2020-01-06,True
162,SAS,116,93.9,0.588,12.5,20.5,0.275,123.6,0,1,DAL,90,93.9,0.473,15.0,12.8,0.288,95.9,1,2016,2016-02-05,True
163,DAL,90,93.9,0.473,15.0,12.8,0.288,95.9,1,0,SAS,116,93.9,0.588,12.5,20.5,0.275,123.6,0,2016,2016-02-05,False
164,TOR,108,87.5,0.598,9.2,21.6,0.046,123.5,0,1,DET,98,87.5,0.506,3.3,9.1,0.244,112.0,1,2018,2018-04-09,True
165,DET,98,87.5,0.506,3.3,9.1,0.244,112.0,1,0,TOR,108,87.5,0.598,9.2,21.6,0.046,123.5,0,2018,2018-04-09,False
166,MIA,96,97.3,0.471,12.8,21.3,0.188,98.7,0,1,LAL,94,97.3,0.47,13.3,13.3,0.179,96.6,1,2021,2021-02-20,True
167,LAL,94,97.3,0.47,13.3,13.3,0.179,96.6,1,0,MIA,96,97.3,0.471,12.8,21.3,0.188,98.7,0,2021,2021-02-20,False
168,SAS,112,91.5,0.517,10.7,20.5,0.211,110.8,0,1,ATL,114,91.5,0.533,9.6,22.4,0.174,112.8,1,2017,2017-01-01,False
169,ATL,114,91.5,0.533,9.6,22.4,0.174,112.8,1,0,SAS,112,91.5,0.517,10.7,20.5,0.211,110.8,0,2017,2017-01-01,True
170,CHI,113,99.1,0.587,17.0,8.8,0.333,114.1,0,1,SAC,106,99.1,0.536,16.4,25.6,0.205,107.0,1,2020,2019-12-02,True
171,SAC,106,99.1,0.536,16.4,25.6,0.205,107.0,1,0,CHI,113,99.1,0.587,17.0,8.8,0.333,114.1,0,2020,2019-12-02,False
172,ORL,108,102.4,0.511,11.6,19.6,0.14,105.4,0,1,LAL,104,102.4,0.532,16.3,12.2,0.253,101.5,1,2019,2018-11-25,True
173,LAL,104,102.4,0.532,16.3,12.2,0.253,101.5,1,0,ORL,108,102.4,0.511,11.6,19.6,0.14,105.4,0,2019,2018-11-25,False
174,WAS,117,105.6,0.589,21.3,20.6,0.425,110.8,0,1,CHI,126,105.6,0.667,21.8,27.0,0.222,119.3,1,2020,2020-02-23,False
175,CHI,126,105.6,0.667,21.8,27.0,0.222,119.3,1,0,WAS,117,105.6,0.589,21.3,20.6,0.425,110.8,0,2020,2020-02-23,True
176,BOS,93,93.3,0.414,6.7,15.7,0.321,99.7,0,1,UTA,111,93.3,0.618,14.7,23.5,0.397,118.9,1,2016,2016-02-19,False
177,UTA,111,93.3,0.618,14.7,23.5,0.397,118.9,1,0,BOS,93,93.3,0.414,6.7,15.7,0.321,99.7,0,2016,2016-02-19,True
178,UTA,111,104.8,0.506,15.3,27.7,0.325,105.9,0,1,ATL,106,104.8,0.494,14.0,13.0,0.189,101.1,1,2020,2019-12-19,True
179,ATL,106,104.8,0.494,14.0,13.0,0.189,101.1,1,0,UTA,111,104.8,0.506,15.3,27.7,0.325,105.9,0,2020,2019-12-19,False
180,ORL,116,99.9,0.522,12.3,25.0,0.244,116.1,0,1,BOS,108,99.9,0.539,12.0,15.0,0.135,108.1,1,2019,2019-04-07,True
181,BOS,108,99.9,0.539,12.0,15.0,0.135,108.1,1,0,ORL,116,99.9,0.522,12.3,25.0,0.244,116.1,0,2019,2019-04-07,False
182,UTA,97,104.0,0.451,19.4,26.8,0.28,93.2,0,1,HOU,102,104.0,0.442,14.6,18.0,0.302,98.1,1,2019,2018-12-17,False
183,HOU,102,104.0,0.442,14.6,18.0,0.302,98.1,1,0,UTA,97,104.0,0.451,19.4,26.8,0.28,93.2,0,2019,2018-12-17,True
184,OKC,85,98.0,0.397,13.8,23.7,0.13,86.7,0,1,ORL,90,98.0,0.428,18.3,31.3,0.229,91.8,1,2022,2022-03-20,False
185,ORL,90,98.0,0.428,18.3,31.3,0.229,91.8,1,0,OKC,85,98.0,0.397,13.8,23.7,0.13,86.7,0,2022,2022-03-20,True
186,LAL,117,104.0,0.583,17.3,25.6,0.226,112.5,0,1,HOU,100,104.0,0.454,11.1,18.5,0.124,96.1,1,2021,2021-01-12,True
187,HOU,100,104.0,0.454,11.1,18.5,0.124,96.1,1,0,LAL,117,104.0,0.583,17.3,25.6,0.226,112.5,0,2021,2021-01-12,False
188,ATL,109,107.5,0.505,16.7,26.4,0.125,101.4,0,1,OKC,124,107.5,0.625,17.5,20.0,0.159,115.3,1,2019,2018-11-30,False
189,OKC,124,107.5,0.625,17.5,20.0,0.159,115.3,1,0,ATL,109,107.5,0.505,16.7,26.4,0.125,101.4,0,2019,2018-11-30,True
190,NOP,111,95.5,0.583,13.2,23.8,0.155,116.2,0,1,POR,102,95.5,0.516,14.4,28.3,0.088,106.8,1,2018,2018-04-17,True
191,POR,102,95.5,0.516,14.4,28.3,0.088,106.8,1,0,NOP,111,95.5,0.583,13.2,23.8,0.155,116.2,0,2018,2018-04-17,False
192,HOU,130,89.8,0.686,8.9,22.6,0.14,144.7,0,1,ORL,107,89.8,0.522,5.8,27.1,0.132,119.1,1,2020,2019-12-13,True
193,ORL,107,89.8,0.522,5.8,27.1,0.132,119.1,1,0,HOU,130,89.8,0.686,8.9,22.6,0.14,144.7,0,2020,2019-12-13,False
194,MEM,92,93.4,0.555,18.4,7.9,0.151,98.5,0,1,DEN,104,93.4,0.563,18.8,42.9,0.19,111.4,1,2018,2017-11-24,False
195,DEN,104,93.4,0.563,18.8,42.9,0.19,111.4,1,0,MEM,92,93.4,0.555,18.4,7.9,0.151,98.5,0,2018,2017-11-24,True
196,GSW,109,93.9,0.62,14.9,19.4,0.139,116.1,0,1,SAC,90,93.9,0.426,11.6,13.0,0.259,95.9,1,2022,2022-04-03,True
197,SAC,90,93.9,0.426,11.6,13.0,0.259,95.9,1,0,GSW,109,93.9,0.62,14.9,19.4,0.139,116.1,0,2022,2022-04-03,False
198,ATL,132,95.4,0.645,11.8,39.4,0.244,138.3,0,1,IND,123,95.4,0.615,12.9,22.9,0.184,128.9,1,2022,2022-03-28,True
199,IND,123,95.4,0.615,12.9,22.9,0.184,128.9,1,0,ATL,132,95.4,0.645,11.8,39.4,0.244,138.3,0,2022,2022-03-28,False
200,POR,106,100.4,0.511,14.1,25.0,0.169,105.6,0,1,MIN,101,100.4,0.449,13.5,18.6,0.38,100.6,1,2016,2015-11-02,True
201,MIN,101,100.4,0.449,13.5,18.6,0.38,100.6,1,0,POR,106,100.4,0.511,14.1,25.0,0.169,105.6,0,2016,2015-11-02,False
